@relation 'final-weka.filters.unsupervised.attribute.Reorder-R1,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,2'

@attribute Plant.start numeric
@attribute harvested.area numeric
@attribute temp.at.planting numeric
@attribute precip.at.planting numeric
@attribute Crop.name {Wheat,Maize,Beans,Potato,Barley,Rice,Sorghum,Potatoes,Millet,'Winter Wheat',Cotton,'Potato (main)','Winter Rye','Spring Barley','Maize (main)','Maize (second)',Cassava,Yams,Soybean,'Sweet Potato','Beans (main)','Sorghum (main)','Sorghum (second)','Main Wet Season Rice','Dry Season Rice',Pulses,Sugarbeet,'Rice (main)','Rice (second)','Sweet Potatoes','Soya Bean','Potato (Main Season)','Maize (main crop)','Maize (off season crop)','Rice (main crop)','Rice (off season crop)','Wheat (Meher)','Maize (Meher)','Sorghum (Meher)','Millet (Meher)','Oats (Meher)','Barley (Meher)',Groundnut,'Rice (main season)','Rice (second season)','Spring Wheat','Wheat (long rains)','Maize (long rains)','Maize (short rains)','Millet (long rains)','Sorghum (long rains)','Sorghum (short rains)','Barley (long rains)','Beans (long rains)','Rice (wet season)','Rice (dry season)',Sunflower,'Rice (rainfed)','Rice (irrigated)','Rice (off-season)','Winter wheat','Rice (upland)',Cowpea,'Maize (Gu)','Maize (Der)','Millet (main)',Peanut,'Aman rice','Boro rice','Corn (1)',Corn,'Single-crop rice','Early double-crop rice','Late double-crop rice','Spring wheat',Groundnuts,'Winter Rapeseed',Oat,'Barley (winter)',Rapeseed,Sugarbeets,'Winter Barley',Rye,'Sorghum (summer)','Sorghum (winter)',Oats,'Soft wheat','Durum wheat','Winter barley','Spring barley','Winter rapeseed',Sunseed,Soybeans,'Rice (second crop)','Tenth month Rice','Winter-spring Rice','Rice, main crop','Corn, first crop','Corn, Dry season','Corn, rainy season','Corn (2)','Barley - spring','Barley - winter','Beans - dry','Oats - spring','Oats - winter',Peanuts,'Potatoes - fall',Sunflowers,'Sweet potatoes','Wheat - spring','Wheat - winter','Paddy - I','Paddy - II',Bajra,'Jowar (Kharif)','Jowar (Rabi)','Groundnut (Kharif)','Paddy (Kharif)','Paddy (Rabi)',Rape,'Bajra (Kharif)','Wheat (Rabi)','Maize (Kharif)',Paddy,'Cotton (Hybrid)',Jowar,'Cotton (Kharif)','Sunflower (Kharif)','Soyabean (Kharif)','Groundnut (Rabi)',Mung,'Ragi (Kharif)',Gram,'Aman paddy/Kharif','Boro paddy/Rabi','Broom Millet','Cotton (coast)','Cotton (lake)',Sunflowerseed,'Irish Potatoes','Rice (main - north region)','Rice (main - south region)','Rice (second - north region)','Rice (second - south region)','Peanuts (north)','Peanuts (south)','Soybeans (north)','Soybeans (east)','Sweet Potatoes (north)','Sweet Potatoes (south)','Cotton (Gu)','Beans (Gu)','Corn (north - vuli rains)','Millet (north)','Rice (north)','Cotton (west)','Cotton (east)','Soybeans (south)','Wheat (summer)','Sorghum (Gu)','Sorghum (Deyr)'}

@data
232,16001.39886,15.147395,50.083108,Rye
222,334.656782,16.020659,49.737993,Rye
232,438.226748,17.745831,40.334245,Rye
222,139.341064,17.348908,60.290551,Rye
232,1850.606263,15.940381,52.648805,Rye
232,639.510586,13.551978,44.132172,Rye
232,1570.61347,17.254453,35.100901,Rye
232,1017.751227,18.134911,41.012273,Rye
253,168.411266,15.579895,35.504692,Rye
233,222.345101,17.504082,45.452873,Rye
289,17.811131,5.666794,132.89536,Rye
289,57.896774,5.746578,72.756605,Rye
274,1406.5961,8.26652,39.047254,Rye
105,3579.838463,23.030899,29.899172,'Sorghum (summer)'
30,11690.21639,19.176097,17.93802,'Sorghum (winter)'
83,5679.962799,10.024345,44.974404,Oats
105,2955.152966,8.989353,40.883603,Oats
60,2400.053706,16.982805,42.147775,Oats
121,1002.054134,15.367432,37.495675,Oats
91,1367.008354,13.400321,45.039524,Oats
91,1103.448956,11.922321,47.480223,Oats
91,2508.094576,14.913709,53.812879,Oats
121,5816.043857,9.763147,37.654461,Oats
91,2427.109233,7.205742,43.03598,Oats
121,996.836101,11.379438,35.101792,Oats
91,425.835985,8.216177,37.232556,Oats
100,114.095005,10.193032,39.562832,Oats
110,838.789624,10.942101,46.267878,Oats
100,1363.442099,8.245479,40.953107,Oats
130,2088.672501,11.182044,33.922695,Oats
121,1602.200789,12.002627,29.295125,Oats
100,1747.874532,10.297225,37.340296,Oats
121,1888.825964,13.213796,33.280134,Oats
79,189.036683,5.310831,30.217192,Oats
79,872.751365,6.653795,35.309785,Oats
100,1223.52902,9.42132,35.881489,Oats
289,108.298558,8.085343,166.622199,Oats
289,23.780196,5.739593,72.701001,Oats
182,2990.386496,10.528972,28.24815,Oats
91,34.323163,23.924887,133.315832,Oats
32,1413.028909,6.539407,56.852203,Oats
301,16721.62296,6.886294,57.724315,'Soft wheat'
301,5650.818385,10.464695,79.148751,'Durum wheat'
320,32734.6011,5.966406,53.246555,'Winter barley'
260,11798.50376,10.382495,80.519337,'Winter barley'
102,3744.925482,8.497607,38.608563,'Spring barley'
59,11798.50376,6.003682,62.91671,'Spring barley'
241,550.215696,9.97301,60.437857,'Winter rapeseed'
99,27568.19871,13.262851,42.356441,Sunseed
152,58151.80895,29.321218,225.257528,Soybeans
120,1132.574304,22.542951,114.22446,Soybeans
124,13905.80205,24.087528,103.892383,Soybeans
138,896.657331,21.896815,89.23524,Soybeans
121,105.83022,24.640222,126.041909,Soybeans
125,1084.515613,24.182372,108.112633,Soybeans
126,43281.42078,18.948461,102.319087,Soybeans
125,22187.96198,18.445124,102.723077,Soybeans
124,43356.98003,17.617572,104.778784,Soybeans
130,9904.796771,22.071487,123.196151,Soybeans
130,5547.316369,22.342573,104.92278,Soybeans
125,4318.254008,25.2617,120.240766,Soybeans
131,2063.285167,22.002674,92.444694,Soybeans
128,8200.889721,16.014137,78.405503,Soybeans
126,28020.83701,16.881941,91.57868,Soybeans
100,7209.037423,22.449556,123.870677,Soybeans
125,20783.91215,21.750444,109.958764,Soybeans
129,16712.04513,18.690427,104.059689,Soybeans
150,459.170213,21.795409,94.118977,Soybeans
121,5523.781302,23.022886,111.477966,Soybeans
132,8019.683502,14.510548,69.050974,Soybeans
125,18882.37782,17.793154,95.713551,Soybeans
110,1267.146445,22.334503,120.970492,Soybeans
130,1605.198168,18.867706,102.198202,Soybeans
130,1855.653766,24.314722,121.632444,Soybeans
130,15647.55436,17.715059,86.776604,Soybeans
130,4807.626219,23.450231,106.035012,Soybeans
106,1318.599056,24.244224,108.90901,Soybeans
120,2167.344094,21.361019,93.193751,Soybeans
125,5205.62652,16.815903,91.982089,Soybeans
91,202.541643,15.192623,68.529765,Soybeans
301,62877.36468,24.298019,38.32662,'Rice (second crop)'
6,99112.33904,25.70998,13.681764,'Rice (second crop)'
159,25048.31455,29.129996,269.822457,'Tenth month Rice'
166,44962.95973,27.584562,216.736853,'Tenth month Rice'
314,25048.31455,17.730207,27.183011,'Winter-spring Rice'
330,44962.95973,25.267532,39.304645,'Winter-spring Rice'
91,40400.75314,27.493667,170.543365,'Rice, main crop'
94,25905.41702,26.752633,175.038527,'Corn, first crop'
173,17480.63592,24.798789,99.632017,'Corn, Dry season'
307,16887.01271,26.949208,239.981979,'Corn, rainy season'
1,89698.16528,23.848083,190.322005,'Corn (2)'
51,426.073072,11.218583,44.67746,'Barley - spring'
74,348.780321,5.732507,23.534622,'Barley - spring'
83,2759.122538,6.907481,37.232004,'Barley - spring'
60,2.676349,9.091166,42.374941,'Barley - spring'
105,71.46671,9.509075,69.401626,'Barley - spring'
106,1313.921593,11.706133,62.240399,'Barley - spring'
97,4101.893671,8.910721,49.942346,'Barley - spring'
79,23.098827,5.851098,43.96502,'Barley - spring'
95,11.948373,9.547194,21.043678,'Barley - spring'
111,7274.565973,10.407136,52.42756,'Barley - spring'
244,368.794764,-1.019478,60.256573,'Barley - spring'
96,322.154725,9.873778,57.976014,'Barley - spring'
79,270.361064,6.185788,42.477267,'Barley - spring'
60,1668.610441,7.523864,33.978929,'Barley - spring'
95,206.11472,8.851857,75.601018,'Barley - spring'
74,350.284249,6.421887,32.559021,'Barley - spring'
314,216.060667,10.757812,27.228849,'Barley - winter'
258,426.073072,5.864159,77.693154,'Barley - winter'
270,116.986901,13.553663,80.081559,'Barley - winter'
258,2.676349,14.440042,45.506156,'Barley - winter'
268,25.248406,16.241623,77.623708,'Barley - winter'
260,162.121998,14.318632,81.021127,'Barley - winter'
248,11.948373,13.065974,13.58111,'Barley - winter'
257,13.600116,15.792714,83.965333,'Barley - winter'
268,64.451852,12.894444,84.967653,'Barley - winter'
255,7.789753,16.343865,65.22578,'Barley - winter'
237,250.729738,15.825117,87.372853,'Barley - winter'
280,10.901407,12.269287,86.930796,'Barley - winter'
253,9.28115,17.631135,62.766337,'Barley - winter'
253,203.045341,13.90717,84.404424,'Barley - winter'
91,434.448518,18.374414,8.766314,'Beans - dry'
135,382.148048,17.778783,55.314624,'Beans - dry'
132,739.646106,14.508015,41.281175,'Beans - dry'
130,60.229391,19.444734,75.762616,'Beans - dry'
149,1160.558248,17.659036,76.671222,'Beans - dry'
129,657.058476,15.362408,80.226337,'Beans - dry'
121,229.837566,13.046541,58.379426,'Beans - dry'
146,665.186385,18.31013,76.45892,'Beans - dry'
135,35.994916,19.417427,39.76604,'Beans - dry'
152,149.433974,18.584441,85.269478,'Beans - dry'
135,2772.701345,14.462852,66.565101,'Beans - dry'
130,18.784439,14.348867,20.403939,'Beans - dry'
130,962.361683,14.503685,32.648524,'Beans - dry'
128,112.463468,13.825959,52.282473,'Beans - dry'
125,0.811622,8.46664,33.246767,'Oats - spring'
51,124.129438,13.242422,36.472996,'Oats - spring'
74,53.325255,7.641178,32.734323,'Oats - spring'
90,81.615514,8.41819,47.130472,'Oats - spring'
84,229.308624,10.179888,94.907913,'Oats - spring'
91,72.350236,10.830245,96.658103,'Oats - spring'
83,739.520721,10.357326,85.812731,'Oats - spring'
51,261.631556,7.249564,57.722109,'Oats - spring'
127,101.05674,11.682361,83.168288,'Oats - spring'
105,307.125708,10.163021,71.651118,'Oats - spring'
100,1121.162576,10.672878,69.734421,'Oats - spring'
60,102.552299,9.226671,84.972722,'Oats - spring'
100,229.309652,9.979285,52.276892,'Oats - spring'
83,296.945866,9.806277,61.053931,'Oats - spring'
91,299.362365,8.167812,79.928423,'Oats - spring'
112,1515.635715,11.017279,54.874194,'Oats - spring'
93,298.542779,11.695326,92.007058,'Oats - spring'
258,133.876915,1.605117,130.919558,'Oats - spring'
105,558.535849,12.552726,96.280622,'Oats - spring'
94,803.032166,10.232384,61.658966,'Oats - spring'
79,26.78626,7.937341,36.495877,'Oats - spring'
64,62.046123,6.03712,46.989098,'Oats - spring'
91,9.230293,12.937339,102.152824,'Oats - spring'
91,1180.349915,9.671403,77.780573,'Oats - spring'
87,104.913375,8.610442,44.639511,'Oats - spring'
275,35.773836,14.511165,99.630659,'Oats - winter'
258,124.129438,6.976397,66.725168,'Oats - winter'
263,95.227032,16.406361,67.455621,'Oats - winter'
258,87.784024,13.692163,81.28364,'Oats - winter'
255,108.675895,15.036469,64.682571,'Oats - winter'
266,84.07021,14.572442,72.087026,'Oats - winter'
253,533.114671,16.320521,59.341922,'Oats - winter'
106,794.013999,21.957523,102.158593,Peanuts
91,328.452134,20.449266,96.158626,Peanuts
105,2095.200575,22.106958,98.46595,Peanuts
130,50.641364,20.219311,46.93029,Peanuts
118,487.323398,19.496193,104.729244,Peanuts
127,261.719558,23.312066,107.768349,Peanuts
110,47.483668,21.118649,94.379863,Peanuts
127,1223.005917,25.423282,72.83897,Peanuts
110,329.13508,17.809561,95.789814,Peanuts
244,214.809334,22.982298,67.265927,Peanuts
126,1496.849547,25.771266,169.321102,Peanuts
152,131.295325,20.66349,141.201229,Peanuts
91,148.522538,23.907284,134.710912,Peanuts
106,110.601327,18.804225,30.497831,Peanuts
91,1112.830136,21.924317,112.495905,Peanuts
91,291.098835,16.248878,55.45787,Peanuts
152,1893.61076,15.744653,5.378879,Peanuts
121,323.452463,10.443114,23.970069,'Potatoes - fall'
110,28.243377,14.656003,26.12029,'Potatoes - fall'
135,653.079424,21.649846,89.450412,Sunflowers
135,6294.910775,14.811985,69.812143,Sunflowers
91,2.712258,18.835132,98.406946,'Sweet potatoes'
125,72.34625,25.664142,115.59689,'Sweet potatoes'
111,52.797245,22.676039,114.891175,'Sweet potatoes'
121,4.366304,16.378344,92.743356,'Sweet potatoes'
125,141.3982,22.92381,109.090514,'Sweet potatoes'
101,2.606741,22.340008,108.798442,'Sweet potatoes'
80,5352.72745,7.525399,38.107101,'Wheat - spring'
103,9695.70269,11.308017,60.922172,'Wheat - spring'
98,22138.56068,9.356405,46.54145,'Wheat - spring'
95,88.206987,9.094396,22.515768,'Wheat - spring'
109,39910.73016,10.535605,53.139964,'Wheat - spring'
93,9886.851329,9.514034,57.248919,'Wheat - spring'
275,323.661649,13.46592,98.252315,'Wheat - winter'
314,410.701651,11.638148,21.437815,'Wheat - winter'
276,3254.992663,13.864911,98.334355,'Wheat - winter'
288,2106.924177,7.858274,54.270798,'Wheat - winter'
237,8967.088261,16.533814,30.588844,'Wheat - winter'
281,276.282382,11.563295,81.173525,'Wheat - winter'
288,41.616555,15.030227,82.222134,'Wheat - winter'
278,1026.153861,14.413489,71.761797,'Wheat - winter'
251,5352.72745,9.622326,30.060568,'Wheat - winter'
272,3279.824986,13.022543,73.44146,'Wheat - winter'
263,1702.488989,12.451535,71.458918,'Wheat - winter'
249,92.757196,14.202576,79.050962,'Wheat - winter'
253,39389.25665,16.480998,54.858234,'Wheat - winter'
266,1539.439858,13.301331,82.239015,'Wheat - winter'
281,540.342849,15.031814,111.524692,'Wheat - winter'
278,753.549854,11.986649,81.785346,'Wheat - winter'
256,2014.236893,12.004901,69.866015,'Wheat - winter'
267,672.021986,14.549091,106.1683,'Wheat - winter'
263,3945.549582,13.137478,83.107076,'Wheat - winter'
250,22138.56068,10.237678,25.550308,'Wheat - winter'
242,6788.083146,16.592169,44.135636,'Wheat - winter'
248,88.206987,12.687806,14.114717,'Wheat - winter'
257,150.086195,13.123422,79.834955,'Wheat - winter'
237,795.300482,19.277575,47.518103,'Wheat - winter'
253,520.815062,11.852028,76.997229,'Wheat - winter'
263,2215.191701,13.123014,80.061571,'Wheat - winter'
267,3776.956023,11.683904,60.827963,'Wheat - winter'
246,18575.97421,18.680768,68.992109,'Wheat - winter'
258,3636.672805,10.512929,30.25776,'Wheat - winter'
242,749.693398,14.712981,85.770919,'Wheat - winter'
288,990.321597,11.611402,71.175298,'Wheat - winter'
244,9886.851329,14.805899,39.406974,'Wheat - winter'
268,1246.815587,12.966541,94.828041,'Wheat - winter'
243,13705.08018,16.752838,54.267582,'Wheat - winter'
232,647.630785,14.310554,30.575087,'Wheat - winter'
268,975.737888,12.899109,81.558072,'Wheat - winter'
244,10386.23513,12.468962,21.226158,'Wheat - winter'
263,29.394966,11.68776,79.692159,'Wheat - winter'
248,743.163291,14.544932,86.762471,'Wheat - winter'
235,704.384745,14.950908,31.404705,'Wheat - winter'
134,4055.302398,32.421433,53.772375,'Paddy - I'
162,2363.483365,28.235121,191.061407,'Paddy - I'
148,4357.245999,31.294947,134.379675,'Paddy - I'
148,5346.457781,30.189168,101.43848,'Paddy - I'
183,2100.696409,28.030262,89.101626,'Paddy - I'
141,1849.48123,29.531404,208.058366,'Paddy - I'
113,396.15836,28.208875,318.830816,'Paddy - I'
92,1024.37283,28.657472,191.80423,'Paddy - I'
113,1225.83274,28.322773,171.610357,'Paddy - I'
162,1343.713714,26.470099,125.163834,'Paddy - I'
99,1319.81038,30.435647,82.161798,'Paddy - I'
120,1241.366211,27.198061,131.667356,'Paddy - I'
197,881.979823,28.622758,108.233202,'Paddy - I'
155,208.194951,28.024417,23.858063,'Paddy - I'
99,8080.917126,31.647156,46.846561,'Paddy - I'
120,855.934126,30.125012,34.987142,'Paddy - I'
127,11795.756,32.251128,85.378341,'Paddy - II'
232,82.196773,25.955479,345.381913,'Paddy - II'
260,1561.567731,26.317919,245.761236,'Paddy - II'
218,544.576099,26.353033,330.753496,'Paddy - II'
246,881.979823,28.156781,147.094947,'Paddy - II'
218,1313.221963,28.485858,109.893338,'Paddy - II'
211,1822.085977,29.603665,143.774917,'Paddy - II'
215,9702.062441,29.326614,116.642589,'Paddy - II'
225,2761.42345,27.534317,95.028118,'Paddy - II'
218,855.934126,28.533589,117.633897,'Paddy - II'
218,2139.969843,26.386044,106.421465,'Paddy - II'
162,1319.81038,27.724941,95.036907,'Paddy - II'
162,198.931594,29.057502,86.546597,Bajra
141,42.092456,32.519476,51.433625,Bajra
155,182.423939,29.333667,173.302157,Bajra
127,477.490032,32.230925,64.638961,Bajra
155,2659.215788,28.811071,129.186616,'Jowar (Kharif)'
183,1106.421406,28.255108,99.246148,'Jowar (Kharif)'
162,80.899982,31.040153,78.450944,'Jowar (Kharif)'
155,2005.333826,29.844267,168.681499,'Jowar (Kharif)'
134,7899.459818,30.427443,120.26203,'Jowar (Kharif)'
162,4150.689181,29.703163,173.285961,'Jowar (Kharif)'
148,10991.07157,27.82546,155.155295,'Jowar (Kharif)'
162,2284.679213,30.037279,228.624603,'Jowar (Kharif)'
148,6225.195988,26.568179,169.707952,'Jowar (Kharif)'
162,1086.794703,32.295874,73.96201,'Jowar (Kharif)'
176,812.605763,31.376739,170.725386,'Jowar (Kharif)'
176,139.709011,29.190507,193.40506,'Jowar (Kharif)'
295,5.196964,26.457876,229.203409,'Jowar (Rabi)'
260,1106.421406,27.328245,111.79867,'Jowar (Rabi)'
239,14269.93803,25.676784,159.688414,'Jowar (Rabi)'
267,10557.9484,25.852131,81.40989,'Jowar (Rabi)'
246,8250.337782,26.690995,136.446117,'Jowar (Rabi)'
176,2479.6502,28.483485,96.881414,'Groundnut (Kharif)'
176,10892.72776,27.603951,75.275577,'Groundnut (Kharif)'
162,972.068327,29.638438,205.551565,'Groundnut (Kharif)'
113,1360.51017,30.502819,80.077031,'Groundnut (Kharif)'
155,747.892811,30.346349,162.034974,'Groundnut (Kharif)'
155,1776.068302,25.166672,287.073496,'Groundnut (Kharif)'
176,513.758837,30.012621,184.590103,'Groundnut (Kharif)'
155,2631.901202,27.68398,621.215765,'Paddy (Kharif)'
148,7692.145827,27.897657,434.970972,'Paddy (Kharif)'
141,4299.879382,27.561229,330.749877,'Paddy (Kharif)'
162,1828.293841,26.807706,503.978396,'Paddy (Kharif)'
176,2580.726889,28.093008,409.948997,'Paddy (Kharif)'
141,2123.905203,27.219305,401.544094,'Paddy (Kharif)'
148,1330.159235,30.278951,236.92721,'Paddy (Kharif)'
169,206.531844,24.909449,308.653072,'Paddy (Kharif)'
134,4207.531962,28.866613,396.49048,'Paddy (Kharif)'
169,6503.706485,28.908112,361.742562,'Paddy (Kharif)'
169,5852.662122,29.477687,261.62834,'Paddy (Kharif)'
162,10139.4782,28.03559,278.372497,'Paddy (Kharif)'
141,3110.092079,29.132296,150.815068,'Paddy (Kharif)'
148,2250.693753,31.083093,229.149797,'Paddy (Kharif)'
155,9114.568782,28.981903,307.587933,'Paddy (Kharif)'
141,2061.381201,30.191659,171.006039,'Paddy (Kharif)'
141,4903.516175,30.089874,138.617945,'Paddy (Kharif)'
155,4534.137847,29.876014,241.730931,'Paddy (Kharif)'
204,334.866213,27.272713,300.991798,'Paddy (Kharif)'
302,988.480979,20.8663,27.956664,'Paddy (Rabi)'
358,250.864922,21.186499,10.665642,'Paddy (Rabi)'
330,5852.662122,22.292137,11.752123,'Paddy (Rabi)'
288,488.497026,21.781829,50.644277,Rape
162,2258.291628,31.762011,107.448233,'Bajra (Kharif)'
155,903.620534,30.651248,128.939606,'Bajra (Kharif)'
162,732.625026,29.820171,175.231243,'Bajra (Kharif)'
148,9638.44278,27.807409,135.704984,'Bajra (Kharif)'
162,3209.19371,25.588319,240.814398,'Bajra (Kharif)'
169,23874.32362,31.597608,90.561161,'Bajra (Kharif)'
176,3705.86006,32.153117,89.084769,'Bajra (Kharif)'
183,3558.154233,31.027387,208.666224,'Bajra (Kharif)'
176,4921.426758,32.738057,86.302555,'Bajra (Kharif)'
176,4137.317749,31.218582,153.338552,'Bajra (Kharif)'
183,1251.500113,31.62011,116.963297,'Bajra (Kharif)'
169,5229.234851,31.752758,124.943784,'Bajra (Kharif)'
162,779.663563,31.91912,89.0902,'Bajra (Kharif)'
162,978.785972,34.367728,41.854074,'Bajra (Kharif)'
309,1876.559005,24.010874,6.226933,'Wheat (Rabi)'
155,1248.662346,28.918514,150.146723,'Maize (Kharif)'
155,749.852463,24.40777,150.445006,'Maize (Kharif)'
155,156.42008,27.771781,236.111116,'Maize (Kharif)'
155,235.04522,29.610348,210.696422,'Maize (Kharif)'
148,833.906479,25.471562,597.94899,Paddy
176,442.972521,24.512322,87.803052,Paddy
155,821.589839,27.708248,41.158508,Paddy
134,1263.623821,27.116466,759.551469,Paddy
148,495.256824,24.803674,53.519195,Paddy
141,360.554787,22.375813,564.027811,Paddy
127,881.965763,27.405976,79.561915,Paddy
169,1323.68468,23.053977,273.279756,Paddy
134,563.864229,23.32664,123.153834,Paddy
155,979.202937,27.361843,41.765756,'Cotton (Hybrid)'
246,1877.201145,25.005262,118.18521,Jowar
134,2470.999565,28.290908,89.307454,Jowar
120,1171.1795,32.857463,98.31637,'Cotton (Kharif)'
162,2013.602141,29.564087,205.4313,'Cotton (Kharif)'
155,1214.865848,28.635098,161.62565,'Cotton (Kharif)'
134,1543.084867,31.572667,102.845265,'Cotton (Kharif)'
169,1150.281509,27.067032,85.925851,'Sunflower (Kharif)'
162,4176.733003,29.330851,250.142185,'Soyabean (Kharif)'
295,82.768137,24.097432,35.201013,'Groundnut (Rabi)'
337,171.018101,19.706792,4.733037,'Groundnut (Rabi)'
267,849.152051,25.520769,61.307494,Mung
281,306.754448,26.08017,121.334764,Mung
218,316.17319,27.421418,376.082428,Mung
148,777.69535,29.241115,125.545451,'Ragi (Kharif)'
281,2475.649917,26.44904,5.320261,Gram
288,1886.025948,25.43279,13.555449,Gram
288,886.153135,26.605169,7.679659,Gram
169,9718.644863,29.489561,294.655461,'Aman paddy/Kharif'
176,9785.216,28.139026,671.453598,'Aman paddy/Kharif'
162,13409.38772,29.670033,262.744793,'Aman paddy/Kharif'
162,14645.56998,29.552732,272.899702,'Aman paddy/Kharif'
162,10736.07719,29.179069,319.946486,'Aman paddy/Kharif'
330,9718.644863,20.251155,6.329618,'Boro paddy/Rabi'
344,10736.07719,20.143496,9.393634,'Boro paddy/Rabi'
323,14645.56998,21.199159,9.545431,'Boro paddy/Rabi'
302,9785.216,21.752217,10.755965,'Boro paddy/Rabi'
244,39.413285,16.666102,58.520352,'Broom Millet'
274,254.511412,21.46941,66.60082,'Broom Millet'
274,39.181021,16.202297,46.615616,'Broom Millet'
274,7.799145,17.881885,28.368231,'Broom Millet'
91,62.285094,25.996435,116.389518,'Cotton (coast)'
121,275.324993,21.91223,125.47554,'Cotton (lake)'
91,111.220554,23.924887,133.315832,Sunflowerseed
335,781.848983,22.765405,151.591239,Sunflowerseed
91,1135.949667,23.926042,133.222572,'Irish Potatoes'
152,7779.829209,27.250356,160.738613,'Rice (main - north region)'
91,13268.02441,27.669672,172.50804,'Rice (main - south region)'
305,7779.829209,23.276324,0.501151,'Rice (second - north region)'
305,13268.02441,26.289032,25.180298,'Rice (second - south region)'
138,20010.39999,28.55844,120.136398,'Peanuts (north)'
77,2214.66154,29.006714,92.359392,'Peanuts (south)'
138,647.845718,27.397056,130.475478,'Soybeans (north)'
152,2879.956454,26.033812,215.733632,'Soybeans (east)'
152,2219.065594,25.961826,215.015304,'Sweet Potatoes (north)'
91,1386.424759,25.988619,221.390724,'Sweet Potatoes (south)'
91,120.20763,28.892331,88.448726,'Cotton (Gu)'
91,223.459944,28.892331,88.448726,'Beans (Gu)'
258,4325.265122,22.299323,55.466531,'Corn (north - vuli rains)'
32,1824.155615,22.720939,136.856822,'Millet (north)'
14,1756.73012,22.705503,125.659183,'Rice (north)'
322,1538.801991,21.878797,164.843445,'Cotton (west)'
32,1368.131592,23.855432,166.312981,'Cotton (east)'
1,18.166835,23.741513,200.982023,'Soybeans (south)'
319,430.343436,24.122252,123.310045,'Wheat (summer)'
95,2062.410789,28.736409,87.387417,'Sorghum (Gu)'
293,2062.410789,27.444738,64.071043,'Sorghum (Deyr)'
